ra,dec,u,g,r,i,z,plate,mjd,fiberid
222.914052711708,0.104683267114847,17.94172,16.95322,16.49783,16.35347,16.25238,3314,54970,292
222.9178994004,0.100243686977986,16.52147,15.34416,14.83595,14.61737,14.50067,2909,54653,581
222.923555463402,0.135548338571389,17.40322,16.38622,16.01161,15.86868,15.80709,2909,54653,595
222.898595620216,0.0402888355301817,20.71811,18.50414,17.4676,17.09098,16.86048,3314,54970,299
222.934207781284,0.1401670450765,19.74522,18.00937,17.23207,16.93171,16.74726,2934,54626,599
223.004127999188,0.150261054526436,18.48644,17.00101,16.38614,16.15555,16.05182,2934,54626,597
223.032037513822,0.193656716019545,18.511,17.60935,17.31671,17.20423,17.17743,3314,54970,247
223.14857575355,0.0983370002014582,18.30755,16.85503,16.30859,16.1228,16.04641,2909,54653,636
223.167804117143,0.198337851359215,18.46225,17.30541,16.85886,16.63938,16.62849,309,51994,394
223.18929058879,0.125801077825802,18.79,17.47044,16.94105,16.7439,16.655,2909,54653,624
223.198061084146,0.0724201332713165,18.79984,17.48706,16.98499,16.79989,16.71269,309,51994,392
223.208359618248,0.158815186024352,19.88565,17.83984,16.97975,16.64454,16.44793,2934,54626,637
223.390516182996,0.173281199598538,18.35542,17.45857,17.14945,17.01323,16.98598,3314,54970,370
223.40571878558,0.0861473156195045,18.09757,17.0354,16.72156,16.60344,16.58261,2909,54653,630
223.422322019673,0.0820942490430223,17.04133,16.04994,15.72524,15.59361,15.56467,2909,54653,479
223.374323889598,0.0428654876377896,19.48278,18.07207,17.49933,17.22918,17.07994,3314,54970,216
223.515367670341,0.0217115967596599,18.70699,17.16095,16.49718,16.28709,16.18022,3314,54970,212
223.819921034531,0.0355986941922274,17.11251,16.04703,15.61224,15.43112,15.37833,3314,54970,411
224.065706690524,0.115136718178904,17.93685,16.52033,15.9433,15.71246,15.59136,3314,54970,412
224.075169301809,0.171691095810149,16.24333,15.19536,15.05885,15.04163,15.07286,309,51994,519
224.125877025669,0.0419084282348021,17.42609,16.15758,16.28662,16.40668,16.45935,3314,54970,452
224.535961148355,0.154203891632356,16.83683,15.13284,14.58059,14.77945,14.36921,310,51990,356
224.848352841065,0.010337404682819,18.48796,17.55045,17.24175,17.12707,17.0925,310,51990,310
210.689663035725,-0.410904577942621,18.37695,17.1511,16.72061,16.56087,16.48575,302,51688,308
211.895460565572,-0.38877566876895,18.99113,17.80291,17.33478,17.20868,17.12686,302,51688,191
212.045864730689,-0.273361242458709,17.72441,16.83494,16.49445,16.36187,16.31086,303,51615,319
212.052326734718,-0.309697728938305,18.52306,17.62845,17.33286,17.23269,17.18775,4034,55635,358
214.349482602608,-0.372449901380999,17.88941,16.83972,17.0455,17.20097,17.27602,304,51609,219
214.981034942892,-0.350667969283844,18.57634,17.55391,17.3186,17.20335,17.36417,304,51609,150
215.672329251061,-0.28118038684906,17.85762,16.95366,16.63155,16.38815,16.20727,304,51609,56
215.685346670658,-0.326963026704714,20.15447,17.88402,16.98513,16.49217,16.16193,304,51609,48
215.686314710048,-0.231450831616944,18.90991,17.36781,16.72392,16.35706,16.09607,304,51609,44
216.544945731323,-0.220936069105767,18.41167,17.55999,17.28808,17.20184,17.18293,4028,55621,196
216.657156895322,-0.384786982132589,18.23274,17.37624,17.03206,16.89259,16.83711,4028,55621,194
216.744046713004,-0.348999298822264,17.15237,16.67966,16.81456,16.74496,16.85681,306,51637,317
218.606333072096,-0.384100030220991,17.5683,16.33926,16.50531,16.62241,16.71804,307,51663,317
219.131585257115,-0.289530556958989,18.09662,17.13275,16.86296,16.73379,16.68733,307,51663,274
220.004611628138,-0.346216346589561,18.43049,17.31889,17.22725,17.22523,17.3014,307,51663,114
220.575319329361,-0.31770802730656,19.01377,17.02807,16.24809,15.99019,15.85509,2934,54626,251
220.594316326248,-0.26145266674099,18.54706,17.24625,16.65666,16.40368,16.26132,2934,54626,224
220.657089115673,-0.234454338211856,18.95385,17.7898,17.34534,17.21222,17.14608,2934,54626,309
220.669747411568,-0.276509323790134,19.07955,17.95782,17.45247,17.25164,17.14688,2909,54653,316
220.710357313634,-0.283238641750799,17.08967,16.11577,15.80934,15.69172,15.65587,2909,54653,319
220.765134878063,-0.369181873431536,16.58427,15.00662,14.44123,14.26824,14.20088,2909,54653,314
220.773863972347,-0.340907710019174,17.62395,16.40493,15.89109,15.66814,15.58305,2909,54653,307
220.870153839451,-0.290549421501365,18.14809,17.18363,16.85665,16.74749,16.70049,2909,54653,318
220.871478774559,-0.312649382620532,17.26716,16.17388,15.97824,15.95787,15.98239,2909,54653,310
220.905534816106,-0.355259694229795,17.28678,15.89817,15.38214,15.22142,15.16397,2909,54653,301
220.928451258825,-0.234266836005942,16.9567,15.93213,15.60641,15.49294,15.46763,2909,54653,306
220.98728607239,-0.404689856591222,18.69304,17.31004,16.76813,16.5798,16.51129,2909,54653,309
220.998364113078,-0.347312677042619,17.85019,16.68429,16.25534,16.1238,16.07401,307,51663,34
221.010086663602,-0.323250499377885,17.69454,16.25709,15.70632,15.51625,15.44129,2909,54653,262
221.031571225923,-0.226511599771388,18.03664,16.6455,16.13513,15.97448,15.91446,2909,54653,273
220.985972156149,-0.395627197177458,19.6971,17.98962,17.27956,17.02892,16.89647,2934,54626,264
221.083316329212,-0.316702987814397,18.18855,17.16999,16.82208,16.69254,16.6537,2934,54626,274
221.238463282355,-0.380705872371301,18.47526,17.15581,16.6083,16.40293,16.29219,2909,54653,277
221.336959292284,-0.394012587973487,16.96345,15.34731,14.67604,14.39694,14.23045,2909,54653,227
221.214572702959,-0.328841336415028,20.04603,17.24885,16.13941,15.6649,15.3961,2934,54626,240
221.414127890345,-0.231689738256115,18.77852,17.72373,17.20697,16.98513,16.87178,2909,54653,240
221.444961074894,-0.38296030972278,19.60966,17.16908,16.04705,15.5883,15.3085,2934,54626,187
221.496650400177,-0.360805900011793,18.08764,16.73469,16.19155,15.97085,15.85225,2909,54653,233
221.576694787267,-0.223919079762561,19.35189,16.9162,15.90718,15.62133,15.46043,2934,54626,184
221.576273189217,-0.22435888600289,18.48846,17.07386,16.68788,16.46419,16.41257,2909,54653,235
221.701546203214,-0.308249122802878,16.25419,15.0127,15.12641,15.25548,15.31104,2909,54653,197
221.738678691909,-0.308097504715814,16.95644,15.9829,15.66568,15.55387,15.51751,2909,54653,198
221.751163124399,-0.335569024324482,16.92311,15.90451,15.56189,15.43696,15.38871,2909,54653,194
221.76656929908,-0.23127808449141,18.55572,16.89247,16.28361,16.06002,15.95249,2909,54653,199
221.812579367495,-0.230375491695175,20.22606,17.55639,16.30288,15.79689,15.52326,2934,54626,162
221.867054608426,-0.380567755784992,17.60292,16.5654,16.19623,16.07096,16.01812,2934,54626,165
221.886402307413,-0.303087797407776,17.48874,15.92927,15.27142,15.01783,14.85736,2909,54653,195
221.998728952682,-0.40977176511549,18.96243,17.46158,16.89968,16.70844,16.64001,2909,54653,172
222.016045894593,-0.224965702659855,17.15884,16.14446,15.75634,15.62038,15.55754,2909,54653,170
222.019646731951,-0.260272522130933,18.80466,16.36098,15.43895,15.11447,14.90683,2909,54653,174
222.034034696106,-0.282045628043859,17.81553,16.88468,16.62523,16.54511,16.52566,2934,54626,168
222.054623985027,-0.276806674880922,18.65117,17.70037,17.3428,17.22229,17.18707,4022,55352,76
222.024238333316,-0.305904807170023,19.7312,17.56221,16.67466,16.37282,16.19201,2934,54626,180
222.117436180218,-0.247339767626801,18.57226,17.09847,16.54571,16.35415,16.25857,2909,54653,173
222.187152379446,-0.281466768885704,17.11092,15.53625,14.90803,14.65134,14.51174,2909,54653,152
222.324524505784,-0.358199751056293,17.90112,16.53983,16.0183,15.83073,15.76184,2909,54653,159
222.336655223083,-0.217801435711924,18.36575,16.94322,16.31017,16.00787,15.85299,2934,54626,158
222.31175174863,-0.360682854878418,20.00305,17.77134,16.87519,16.49314,16.27873,2934,54626,141
222.490005801627,-0.27931215411295,18.35082,16.21089,15.35394,15.04919,14.89973,2909,54653,153
222.546241836492,-0.351066198070281,16.5376,15.00012,14.45243,14.28323,14.22406,2909,54653,154
222.582719719233,-0.223584150945063,19.04254,17.54796,16.79755,16.5596,16.44206,2934,54626,107
222.647653360097,-0.340086887899186,19.41267,18.0135,17.41829,17.18023,17.05245,2909,54653,116
222.703366121027,-0.236286786788502,16.84117,15.66679,15.22424,15.06011,15.00685,2909,54653,119
222.811603802374,-0.312654116265215,16.89447,15.79456,15.39127,15.25373,15.21812,309,51994,315
222.734533020154,-0.375258905821539,19.62139,18.08791,17.39957,17.11317,16.96455,2934,54626,111
222.855284668413,-0.273862090417839,16.44645,15.56705,15.23141,15.09125,15.05773,2909,54653,74
222.861284351277,-0.337756284625422,18.6275,17.24921,16.69152,16.4718,16.38489,2909,54653,66
222.903009543683,-0.212327881260214,19.60765,17.33574,16.46857,16.12564,15.93489,2934,54626,62
222.919603533376,-0.234913083365647,19.7943,17.99894,17.27522,17.19596,16.95751,308,51662,38
222.999870260309,-0.213512304046679,19.03621,16.6354,15.69223,15.3662,15.19325,2909,54653,70
223.003668730597,-0.300942091083421,15.99555,14.94448,14.64323,14.51277,14.47664,2909,54653,61
223.023994476197,-0.341081853374117,18.03777,17.11553,16.87674,16.77307,16.75939,2909,54653,62
223.043712962241,-0.314765199118636,17.8741,16.90178,16.59199,16.46433,16.42957,2934,54626,80
223.043894148685,-0.323349964237041,18.58674,17.6642,17.31587,17.16382,17.10665,4019,55363,406
223.052046298773,-0.30818713065146,18.75331,17.33838,16.76682,16.53391,16.42318,3314,54970,295
223.07322868757,-0.226795395365983,18.04672,16.69797,16.17145,15.97064,15.87306,2909,54653,67
223.127760005519,-0.329582007205488,21.18812,18.37791,17.22725,16.8853,16.6279,3314,54970,242
223.144374415008,-0.403527419060659,17.60544,16.42516,15.93866,15.69838,15.60868,2909,54653,63
223.160932927749,-0.254382711680452,18.30376,16.78447,16.22766,16.03891,15.95012,2909,54653,29
223.18965719191,-0.345408744155271,18.55926,17.64779,17.33688,17.19569,17.15988,3314,54970,253
223.209686050126,-0.361516717215858,17.03871,15.75801,15.33055,15.18019,15.14042,3314,54970,251
223.255217492112,-0.331711165966197,16.92,15.63155,15.06749,14.80964,14.68927,2909,54653,26
223.215752898797,-0.209944330462747,20.6853,18.22865,17.17674,16.96706,16.59782,309,51994,279
223.328258228529,-0.303303167819163,17.23661,16.30433,15.94709,15.80447,15.74808,2909,54653,39
223.342014174588,-0.225287642585598,18.05181,16.75488,16.28362,16.11552,16.05088,3314,54970,250
223.400842120208,-0.213351708957401,17.35765,15.71953,15.14707,14.96158,14.88078,2909,54653,37
223.410982296443,-0.359605780534921,19.46153,16.9781,15.90001,15.42339,15.15937,2934,54626,38
223.527776283208,-0.231517957381777,18.60628,17.19861,16.59263,16.35667,16.2167,3314,54970,207
173.098184914393,-0.443910410198689,18.56321,17.06094,16.54046,16.38278,16.31502,2862,54471,264
173.119271792106,-0.576716977448391,18.95403,16.76134,15.87748,15.59498,15.46106,3233,54891,592
173.24306387693,-0.429266556415331,18.25786,17.26303,16.86523,16.68663,16.64486,281,51614,36
173.244418908062,-0.463020272733827,16.55837,15.568,15.24423,15.10714,15.11522,2862,54471,266
173.108689402835,-0.516590088292254,19.43694,18.03432,17.45634,17.27229,17.15916,3233,54891,587
173.259371664271,-0.502529818284954,18.85049,17.84582,17.47629,17.33846,17.34741,3233,54891,621
173.262825109293,-0.587077370509905,18.14501,16.79992,16.30426,16.14146,16.10781,2862,54471,267
173.27995511623,-0.432990008632311,16.65928,15.12397,14.49263,14.26027,14.17529,2862,54471,237
173.341219182627,-0.572561976230957,18.53921,17.19631,16.64381,16.41402,16.33263,2862,54471,235
173.406842284231,-0.589774900533147,19.17735,17.77072,17.18398,16.93232,16.79774,2877,54523,226
173.42889682525,-0.542158504880856,18.15841,16.75034,16.20486,16.00669,15.92221,2877,54523,230
173.453726406707,-0.495152022559274,17.7165,16.23134,15.68185,15.48992,15.4255,2862,54471,226
173.47383293067,-0.472154663932544,16.58746,15.08659,14.54309,14.36515,14.31197,2862,54471,239
173.503806331287,-0.499132957172701,19.37991,17.9173,17.38715,17.18975,17.09836,2862,54471,224
173.519571892526,-0.557342346077508,16.2971,14.81484,14.24055,14.02802,13.94047,2862,54471,232
173.452725660693,-0.568891284773645,19.72099,17.91372,17.11585,16.77787,16.59048,2877,54523,221
173.526530824341,-0.59421788954818,21.28285,18.17556,16.98786,16.53478,16.26401,2877,54523,187
173.548101517056,-0.529011974921116,18.88037,17.8245,17.32858,17.12408,17.02691,2862,54471,228
173.567776539158,-0.518067448737973,18.07876,17.10173,16.73598,16.59955,16.56311,2862,54471,198
173.625183849947,-0.58277076477697,17.06594,15.61958,15.08671,14.87506,14.80705,2862,54471,181
173.743899732385,-0.513867292153191,16.83441,15.743,15.36877,15.23022,15.21796,2877,54523,186
173.765400797233,-0.535072417851775,18.43336,17.52066,17.24332,17.15038,17.1537,2862,54471,189
173.820927483516,-0.437535799703627,19.16727,17.56956,16.90893,16.6181,16.41321,2877,54523,170
173.825264402619,-0.515007936895153,18.05097,16.65961,16.11712,15.91125,15.831,2862,54471,194
173.853963528769,-0.58749433879315,16.1282,15.10459,14.84691,14.75963,14.76869,2862,54471,182
173.906191397001,-0.590918881264841,16.85591,15.50474,15.01576,14.82596,14.76052,2862,54471,138
173.946040388893,-0.575538179888017,17.24667,16.28888,16.17485,16.15465,16.18725,282,51658,172
173.955625469742,-0.520630584628367,18.56201,17.35259,17.2698,17.25536,17.26768,282,51658,174
174.027537557369,-0.623627590932158,18.49874,17.27433,16.73376,16.51028,16.39857,2877,54523,169
174.060887825326,-0.487317888857356,18.31554,16.56946,15.83237,15.57311,15.43454,2862,54471,175
174.096674152737,-0.467427186550018,18.50917,17.07857,16.56434,16.37294,16.31656,2877,54523,159
174.097318360553,-0.491253925089634,18.94712,17.66603,17.17448,17.00892,16.94103,2862,54471,149
